image_id,n_car,n_bus,n_truck,n_objects,vehicle_area_ratio,vehicle_area_sum,overlap_ratio
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_009,4,0,0,4,0.007746913580246913,0.007746913580246913,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_010,1,0,0,1,0.003279320987654321,0.003279320987654321,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_011,2,0,0,2,0.0059953703703703705,0.0059953703703703705,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_012,2,0,0,2,0.004699074074074074,0.004699074074074074,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_013,5,0,1,6,0.013495370370370371,0.013510802469135802,0.0011422044545973398
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_014,2,0,0,2,0.004560185185185185,0.004560185185185185,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_015,3,0,2,5,0.005316358024691358,0.005316358024691358,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_016,1,0,0,1,0.0011728395061728395,0.0011728395061728395,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_017,1,0,1,2,0.00863425925925926,0.00863425925925926,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_018,4,0,1,5,0.011512345679012345,0.011512345679012345,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_019,0,1,1,2,0.009683641975308643,0.009683641975308643,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_020,2,0,1,3,0.012492283950617284,0.012492283950617284,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_021,5,0,2,7,0.024027777777777776,0.024027777777777776,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_022,3,0,3,6,0.01361111111111111,0.01361111111111111,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_023,4,0,2,6,0.007353395061728395,0.007391975308641975,0.005219206680584509
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_024,3,0,0,3,0.0037885802469135805,0.0037885802469135805,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_025,5,0,2,7,0.011774691358024692,0.011813271604938272,0.003265839320705455
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_026,2,0,1,3,0.008541666666666666,0.008541666666666666,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_027,3,0,0,3,0.006712962962962963,0.006712962962962963,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_028,3,0,0,3,0.005871913580246913,0.005871913580246913,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_029,2,0,0,2,0.005601851851851852,0.005601851851851852,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_030,1,0,0,1,0.0005555555555555556,0.0005555555555555556,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_031,1,0,1,2,0.00474537037037037,0.00474537037037037,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_033,4,0,1,5,0.014899691358024691,0.014899691358024691,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_034,3,0,1,4,0.019884259259259258,0.019884259259259258,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_035,3,0,1,4,0.030771604938271604,0.030771604938271604,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_037,2,0,0,2,0.0019984567901234567,0.0019984567901234567,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_038,3,0,2,5,0.011774691358024692,0.011774691358024692,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_039,0,0,2,2,0.02701388888888889,0.02701388888888889,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_040,1,0,0,1,0.00441358024691358,0.00441358024691358,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_041,2,0,1,3,0.005246913580246914,0.005246913580246914,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_042,5,0,1,6,0.014729938271604938,0.014729938271604938,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_043,5,0,1,6,0.017746913580246913,0.017746913580246913,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_044,3,0,2,5,0.009436728395061728,0.009436728395061728,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_045,1,0,2,3,0.0014429012345679012,0.0014660493827160495,0.015789473684210575
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_046,2,0,1,3,0.004220679012345679,0.004220679012345679,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_047,3,0,0,3,0.013117283950617283,0.013117283950617283,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_048,2,0,0,2,0.004498456790123457,0.004498456790123457,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_049,3,1,0,4,0.016574074074074074,0.016574074074074074,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_050,3,0,2,5,0.004768518518518518,0.004768518518518518,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_051,5,0,2,7,0.014220679012345678,0.014220679012345678,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_052,3,0,1,4,0.01054783950617284,0.01054783950617284,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_053,2,0,1,3,0.005493827160493827,0.005493827160493827,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_054,3,0,0,3,0.004645061728395062,0.004645061728395062,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_055,5,0,2,7,0.014567901234567901,0.014575617283950617,0.000529380624669118
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_056,0,0,1,1,0.0019753086419753087,0.0019753086419753087,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_057,2,0,3,5,0.026682098765432097,0.026728395061728395,0.0017321016166281789
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_058,0,0,1,1,0.0006558641975308642,0.0006558641975308642,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_059,2,0,2,4,0.014560185185185185,0.014560185185185185,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_060,4,0,0,4,0.008410493827160494,0.008410493827160494,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_061,5,0,4,9,0.012276234567901235,0.012283950617283951,0.0006281407035175768
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_062,3,0,0,3,0.0020833333333333333,0.0020833333333333333,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_063,4,0,2,6,0.017253086419753087,0.017253086419753087,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_064,3,0,1,4,0.01294753086419753,0.01294753086419753,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_065,7,0,1,8,0.012993827160493828,0.012993827160493828,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_066,1,0,0,1,0.0010339506172839506,0.0010339506172839506,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_067,3,0,0,3,0.006427469135802469,0.006427469135802469,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_068,2,0,1,3,0.011435185185185185,0.011435185185185185,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_069,2,0,1,3,0.016049382716049384,0.016049382716049384,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_070,0,0,1,1,0.0012654320987654322,0.0012654320987654322,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_071,6,1,1,8,0.015779320987654322,0.015910493827160494,0.008244422890397618
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_072,1,0,1,2,0.0019753086419753087,0.0019753086419753087,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_073,3,0,0,3,0.006126543209876543,0.006126543209876543,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_074,1,0,0,1,0.0014891975308641975,0.0014891975308641975,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_076,2,0,1,3,0.006720679012345679,0.006720679012345679,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_077,3,0,0,3,0.004675925925925926,0.004675925925925926,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_078,0,0,2,2,0.032407407407407406,0.032407407407407406,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_080,1,0,2,3,0.007391975308641975,0.007391975308641975,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_081,1,0,1,2,0.00867283950617284,0.00867283950617284,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_083,1,0,1,2,0.0024382716049382715,0.0024382716049382715,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_084,1,0,3,4,0.004567901234567902,0.004567901234567902,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_085,1,0,1,2,0.012608024691358025,0.012608024691358025,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_086,4,0,0,4,0.015092592592592593,0.015092592592592593,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_087,3,0,1,4,0.03652006172839506,0.03652006172839506,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_088,1,0,1,2,0.0019444444444444444,0.0019444444444444444,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_089,5,0,0,5,0.005509259259259259,0.005509259259259259,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_090,1,0,1,2,0.004151234567901235,0.004151234567901235,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_091,2,0,0,2,0.0021141975308641976,0.0021141975308641976,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_092,4,0,0,4,0.006234567901234568,0.006234567901234568,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_093,3,0,0,3,0.0055015432098765435,0.0055015432098765435,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_094,1,0,1,2,0.0020987654320987655,0.0020987654320987655,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_095,2,0,1,3,0.007515432098765432,0.007515432098765432,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_098,0,0,1,1,0.0010262345679012345,0.0010262345679012345,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_100,3,0,1,4,0.013487654320987655,0.013487654320987655,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_101,2,0,0,2,0.008279320987654321,0.008279320987654321,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_102,3,0,0,3,0.005185185185185185,0.005185185185185185,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_103,5,0,2,7,0.01728395061728395,0.01728395061728395,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_104,1,0,1,2,0.0036728395061728395,0.0036728395061728395,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_105,6,0,2,8,0.039135802469135804,0.039135802469135804,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_106,5,0,0,5,0.005046296296296296,0.005046296296296296,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_107,3,0,1,4,0.025416666666666667,0.025416666666666667,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_108,2,0,1,3,0.004614197530864198,0.004614197530864198,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_109,1,1,0,2,0.017723765432098765,0.017723765432098765,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_110,1,0,2,3,0.01675925925925926,0.01675925925925926,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_111,3,0,2,5,0.007067901234567901,0.007067901234567901,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_112,1,0,0,1,0.0017824074074074075,0.0017824074074074075,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_113,0,0,1,1,0.0012731481481481483,0.0012731481481481483,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_114,3,0,1,4,0.015648148148148147,0.015648148148148147,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_115,1,0,3,4,0.016512345679012344,0.016512345679012344,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_116,1,0,0,1,0.0007330246913580247,0.0007330246913580247,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_117,4,0,1,5,0.010185185185185186,0.010223765432098766,0.0037735849056603765
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_118,3,0,1,4,0.008441358024691358,0.008441358024691358,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_119,3,0,0,3,0.013410493827160494,0.013410493827160494,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_120,5,0,0,5,0.007222222222222222,0.007229938271604938,0.0010672358591248265
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_122,1,0,1,2,0.0011574074074074073,0.0011574074074074073,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_123,2,0,0,2,0.007677469135802469,0.007677469135802469,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_124,1,0,2,3,0.006666666666666667,0.006666666666666667,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_126,3,0,0,3,0.0034567901234567903,0.0034567901234567903,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_127,5,0,0,5,0.015154320987654322,0.015154320987654322,0.0
Gangneung_gangdong2brdg_20201021_1530_WED_15m_NH_highway_TW2_sunny_FHD_128,1,0,1,2,0.008194444444444445,0.008194444444444445,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_000,0,0,1,1,0.0007175925925925926,0.0007175925925925926,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_002,2,0,1,3,0.05496141975308642,0.05496141975308642,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_003,0,0,2,2,0.003804012345679012,0.003804012345679012,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_004,0,0,1,1,0.001072530864197531,0.001072530864197531,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_006,1,0,0,1,0.0021064814814814813,0.0021064814814814813,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_007,2,0,0,2,0.002345679012345679,0.002345679012345679,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_008,0,0,1,1,0.0029089506172839505,0.0029089506172839505,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_010,1,0,1,2,0.007337962962962963,0.007337962962962963,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_011,0,0,1,1,0.0012268518518518518,0.0012268518518518518,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_012,1,0,0,1,0.003912037037037037,0.003912037037037037,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_015,1,0,0,1,0.0007484567901234568,0.0007484567901234568,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_017,2,0,1,3,0.0035030864197530863,0.0035030864197530863,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_019,0,1,0,1,0.050625,0.050625,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_021,0,0,1,1,0.0014506172839506173,0.0014506172839506173,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_022,1,0,1,2,0.08709876543209877,0.08710648148148148,8.858180529713877e-05
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_026,0,1,0,1,0.0025308641975308644,0.0025308641975308644,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_027,1,0,0,1,0.0021141975308641976,0.0021141975308641976,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_028,2,0,1,3,0.031087962962962963,0.031087962962962963,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_030,1,0,0,1,0.0007098765432098765,0.0007098765432098765,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_031,0,0,1,1,0.0008101851851851852,0.0008101851851851852,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_037,1,0,1,2,0.005416666666666667,0.005416666666666667,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_038,1,0,0,1,0.0011651234567901234,0.0011651234567901234,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_039,0,0,1,1,0.0012345679012345679,0.0012345679012345679,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_042,1,0,1,2,0.010516975308641976,0.010516975308641976,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_044,0,0,1,1,0.0006327160493827161,0.0006327160493827161,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_045,1,0,0,1,0.010979938271604938,0.010979938271604938,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_046,0,0,1,1,0.0008256172839506173,0.0008256172839506173,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_049,0,0,3,3,0.056651234567901235,0.056651234567901235,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_050,2,0,0,2,0.008904320987654321,0.008904320987654321,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_051,1,0,0,1,0.0038580246913580245,0.0038580246913580245,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_055,0,0,1,1,0.001535493827160494,0.001535493827160494,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_057,2,0,0,2,0.009853395061728396,0.009853395061728396,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_061,2,0,1,3,0.008425925925925925,0.008425925925925925,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_063,1,0,0,1,0.0005092592592592592,0.0005092592592592592,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_066,0,0,1,1,0.006358024691358025,0.006358024691358025,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_067,1,0,0,1,0.0014814814814814814,0.0014814814814814814,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_069,2,0,1,3,0.011257716049382716,0.011257716049382716,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_070,0,0,1,1,0.0031867283950617283,0.0031867283950617283,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_072,1,0,0,1,0.000941358024691358,0.000941358024691358,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_073,1,0,0,1,0.0004783950617283951,0.0004783950617283951,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_077,0,0,1,1,0.0027314814814814814,0.0027314814814814814,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_080,1,0,2,3,0.06390432098765432,0.06390432098765432,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_081,2,0,0,2,0.004174382716049383,0.004174382716049383,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_082,1,0,0,1,0.017507716049382716,0.017507716049382716,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_084,1,0,1,2,0.010895061728395062,0.010895061728395062,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_085,0,0,1,1,0.01646604938271605,0.01646604938271605,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_089,0,0,1,1,0.0010493827160493827,0.0010493827160493827,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_090,1,0,0,1,0.0023919753086419754,0.0023919753086419754,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_091,0,0,1,1,0.0031790123456790125,0.0031790123456790125,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_092,3,0,0,3,0.002824074074074074,0.002824074074074074,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_094,0,0,1,1,0.0010339506172839506,0.0010339506172839506,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_095,1,0,1,2,0.0033024691358024692,0.0033024691358024692,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_097,1,0,0,1,0.00558641975308642,0.00558641975308642,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_098,1,0,0,1,0.0006481481481481481,0.0006481481481481481,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_099,1,0,0,1,0.0016898148148148148,0.0016898148148148148,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_102,2,0,0,2,0.0025771604938271604,0.0025771604938271604,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_104,0,0,1,1,0.0015277777777777779,0.0015277777777777779,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_108,0,0,1,1,0.0030401234567901236,0.0030401234567901236,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_109,3,0,1,4,0.011635802469135802,0.011635802469135802,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_111,0,0,1,1,0.015308641975308642,0.015308641975308642,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_112,0,0,2,2,0.022160493827160493,0.022160493827160493,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_115,0,0,1,1,0.000787037037037037,0.000787037037037037,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_116,0,0,1,1,0.005246913580246914,0.005246913580246914,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_117,1,1,0,2,0.03327932098765432,0.03327932098765432,0.0
Gangneung_hyangho1brdg_20201020_0730_TUE_15m_NH_highway_TW2_sunny_FHD_119,0,0,1,1,0.0018441358024691358,0.0018441358024691358,0.0
