scene_id,n_views,clip_id,camera,token,weather,ok,n_carriageways,geo_two_way,two_way_match,main_lanes,lane_exact,lane_within1,lane_source,vp_support,n_points
Suwon_CH02_20201012_2059_MON_9m_NH_highway_TW5_sunny_FHD__view0,3,Suwon_CH02_20201012_2059_MON_9m_NH_highway_TW5_sunny_FHD,Suwon_CH02,TW5,sunny,True,2,True,True,1/2,False,False,markings/markings,0.746,139
Suwon_CH02_20201012_2059_MON_9m_NH_highway_TW5_sunny_FHD__view1,3,Suwon_CH02_20201012_2059_MON_9m_NH_highway_TW5_sunny_FHD,Suwon_CH02,TW5,sunny,True,2,True,True,1/3,False,False,markings/markings,0.445,133
Suwon_CH02_20201012_2059_MON_9m_NH_highway_TW5_sunny_FHD__view2,3,Suwon_CH02_20201012_2059_MON_9m_NH_highway_TW5_sunny_FHD,Suwon_CH02,TW5,sunny,True,1,False,False,4,False,False,markings,0.794,90
Suwon_CH03_20200720_2030_MON_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH03_20200720_2030_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH03,OW5,sunny,True,1,False,True,1,False,False,markings,0.672,670
Suwon_CH03_20200720_2030_MON_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH03_20200720_2030_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH03,OW5,sunny,True,1,False,True,6,False,True,markings,0.902,391
Suwon_CH03_20200721_2000_TUE_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH03_20200721_2000_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH03,OW5,sunny,True,1,False,True,4,False,True,markings,0.566,694
Suwon_CH03_20200721_2000_TUE_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH03_20200721_2000_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH03,OW5,sunny,True,1,False,True,7,False,False,markings,0.903,409
Suwon_CH03_20200722_1700_WED_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH03_20200722_1700_WED_9m_NH_highway_OW5_sunny_FHD,Suwon_CH03,OW5,sunny,True,1,False,True,5,True,True,markings,0.886,781
Suwon_CH03_20200722_1700_WED_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH03_20200722_1700_WED_9m_NH_highway_OW5_sunny_FHD,Suwon_CH03,OW5,sunny,True,1,False,True,7,False,False,markings,0.584,885
Suwon_CH03_20201010_2145_SAT_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH03_20201010_2145_SAT_9m_NH_highway_OW5_sunny_FHD,Suwon_CH03,OW5,sunny,True,1,False,True,3,False,False,markings,0.752,994
Suwon_CH03_20201010_2145_SAT_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH03_20201010_2145_SAT_9m_NH_highway_OW5_sunny_FHD,Suwon_CH03,OW5,sunny,True,1,False,True,3,False,False,markings,0.95,844
Suwon_CH04_20200720_1600_MON_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH04_20200720_1600_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH04,OW5,sunny,True,1,False,True,1,False,False,markings,0.66,235
Suwon_CH04_20200720_1600_MON_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH04_20200720_1600_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH04,OW5,sunny,True,1,False,True,6,False,True,markings,0.932,254
Suwon_CH04_20200721_1500_TUE_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH04_20200721_1500_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH04,OW5,sunny,True,1,False,True,1,False,False,markings,0.648,635
Suwon_CH04_20200721_1500_TUE_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH04_20200721_1500_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH04,OW5,sunny,True,1,False,True,6,False,True,markings,0.867,723
Suwon_CH04_20200721_2030_TUE_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH04_20200721_2030_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH04,OW5,sunny,True,1,False,True,1,False,False,markings,0.89,273
Suwon_CH04_20200721_2030_TUE_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH04_20200721_2030_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH04,OW5,sunny,True,1,False,True,6,False,True,markings,0.883,173
Suwon_CH04_20200722_1800_WED_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH04_20200722_1800_WED_9m_NH_highway_OW5_sunny_FHD,Suwon_CH04,OW5,sunny,True,1,False,True,6,False,True,markings,0.841,381
Suwon_CH04_20200722_1800_WED_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH04_20200722_1800_WED_9m_NH_highway_OW5_sunny_FHD,Suwon_CH04,OW5,sunny,True,1,False,True,2,False,False,markings,0.663,321
Suwon_CH04_20201011_2020_SUN_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH04_20201011_2020_SUN_9m_NH_highway_OW5_sunny_FHD,Suwon_CH04,OW5,sunny,True,1,False,True,6,False,True,markings,0.924,302
Suwon_CH04_20201011_2020_SUN_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH04_20201011_2020_SUN_9m_NH_highway_OW5_sunny_FHD,Suwon_CH04,OW5,sunny,True,1,False,True,5,True,True,markings,0.706,422
Suwon_CH05_20200720_1700_MON_9m_NH_highway_OW5_sunny_FHD__view0,3,Suwon_CH05_20200720_1700_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH05,OW5,sunny,True,1,False,True,6,False,True,vehicles,0.205,553
Suwon_CH05_20200720_1700_MON_9m_NH_highway_OW5_sunny_FHD__view1,3,Suwon_CH05_20200720_1700_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH05,OW5,sunny,True,1,False,True,4,False,True,vehicles,0.574,789
Suwon_CH05_20200720_1700_MON_9m_NH_highway_OW5_sunny_FHD__view2,3,Suwon_CH05_20200720_1700_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH05,OW5,sunny,True,1,False,True,5,True,True,markings,0.96,648
Suwon_CH05_20200721_1530_TUE_9m_NH_highway_OW5_sunny_FHD__view0,3,Suwon_CH05_20200721_1530_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH05,OW5,sunny,True,1,False,True,5,True,True,vehicles,0.215,336
Suwon_CH05_20200721_1530_TUE_9m_NH_highway_OW5_sunny_FHD__view1,3,Suwon_CH05_20200721_1530_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH05,OW5,sunny,True,1,False,True,5,True,True,markings,0.89,515
Suwon_CH05_20200721_1530_TUE_9m_NH_highway_OW5_sunny_FHD__view2,3,Suwon_CH05_20200721_1530_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH05,OW5,sunny,True,1,False,True,4,False,True,vehicles,0.607,554
Suwon_CH05_20200721_2130_TUE_9m_NH_highway_OW5_sunny_FHD__view0,3,Suwon_CH05_20200721_2130_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH05,OW5,sunny,True,2,True,False,2,False,False,markings,0.597,515
Suwon_CH05_20200721_2130_TUE_9m_NH_highway_OW5_sunny_FHD__view1,3,Suwon_CH05_20200721_2130_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH05,OW5,sunny,True,1,False,True,1,False,False,markings,0.171,229
Suwon_CH05_20200721_2130_TUE_9m_NH_highway_OW5_sunny_FHD__view2,3,Suwon_CH05_20200721_2130_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH05,OW5,sunny,True,1,False,True,3,False,False,markings,0.918,213
Suwon_CH05_20200722_1900_WED_9m_NH_highway_OW5_sunny_FHD__view0,3,Suwon_CH05_20200722_1900_WED_9m_NH_highway_OW5_sunny_FHD,Suwon_CH05,OW5,sunny,True,1,False,True,5,True,True,vehicles,0.281,149
Suwon_CH05_20200722_1900_WED_9m_NH_highway_OW5_sunny_FHD__view1,3,Suwon_CH05_20200722_1900_WED_9m_NH_highway_OW5_sunny_FHD,Suwon_CH05,OW5,sunny,True,1,False,True,3,False,False,vehicles,0.584,311
Suwon_CH05_20200722_1900_WED_9m_NH_highway_OW5_sunny_FHD__view2,3,Suwon_CH05_20200722_1900_WED_9m_NH_highway_OW5_sunny_FHD,Suwon_CH05,OW5,sunny,True,1,False,True,5,True,True,markings,0.95,255
Suwon_CH05_20201011_2058_SUN_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH05_20201011_2058_SUN_9m_NH_highway_OW5_sunny_FHD,Suwon_CH05,OW5,sunny,True,1,False,True,4,False,True,markings,0.971,381
Suwon_CH05_20201011_2058_SUN_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH05_20201011_2058_SUN_9m_NH_highway_OW5_sunny_FHD,Suwon_CH05,OW5,sunny,True,1,False,True,5,True,True,markings,0.99,235
Suwon_CH06_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH06_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH06,OW5,sunny,True,1,False,True,5,True,True,markings,0.991,824
Suwon_CH06_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH06_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH06,OW5,sunny,True,1,False,True,4,False,True,markings,0.989,736
Suwon_CH06_20200721_1630_TUE_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH06_20200721_1630_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH06,OW5,sunny,True,1,False,True,5,True,True,markings,0.993,797
Suwon_CH06_20200721_1630_TUE_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH06_20200721_1630_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH06,OW5,sunny,True,1,False,True,5,True,True,markings,0.95,648
Suwon_CH06_20200722_1430_WED_9m_NH_highway_OW5_rainy_FHD__view0,2,Suwon_CH06_20200722_1430_WED_9m_NH_highway_OW5_rainy_FHD,Suwon_CH06,OW5,rainy,True,1,False,True,5,True,True,markings,0.989,251
Suwon_CH06_20200722_1430_WED_9m_NH_highway_OW5_rainy_FHD__view1,2,Suwon_CH06_20200722_1430_WED_9m_NH_highway_OW5_rainy_FHD,Suwon_CH06,OW5,rainy,True,1,False,True,5,True,True,markings,0.997,264
Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD__view0,3,Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD,Suwon_CH06,OW5,sunny,True,1,False,True,5,True,True,vehicles,0.255,512
Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD__view1,3,Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD,Suwon_CH06,OW5,sunny,True,1,False,True,5,True,True,markings,0.974,446
Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD__view2,3,Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD,Suwon_CH06,OW5,sunny,True,2,True,False,2,False,False,markings,0.454,629
Suwon_CH06_20201012_2012_MON_9m_NH_highway_OW5_sunny_FHD,1,Suwon_CH06_20201012_2012_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH06,OW5,sunny,True,1,False,True,4,False,True,markings,0.957,1327
Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD__view0,3,Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH07,OW5,sunny,True,1,False,True,5,True,True,markings,0.995,976
Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD__view1,3,Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH07,OW5,sunny,True,1,False,True,4,False,True,markings,0.947,670
Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD__view2,3,Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH07,OW5,sunny,True,1,False,True,5,True,True,markings,0.983,910
Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD__view0,3,Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH07,OW5,sunny,True,1,False,True,4,False,True,markings,0.95,1069
Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD__view1,3,Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH07,OW5,sunny,True,1,False,True,1,False,False,markings,0.969,967
Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD__view2,3,Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH07,OW5,sunny,True,1,False,True,5,True,True,markings,0.989,661
Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD__view0,3,Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD,Suwon_CH07,OW5,rainy,True,1,False,True,1,False,False,markings,0.871,254
Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD__view1,3,Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD,Suwon_CH07,OW5,rainy,True,1,False,True,5,True,True,markings,0.978,185
Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD__view2,3,Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD,Suwon_CH07,OW5,rainy,True,1,False,True,1,False,False,markings,0.987,239
Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD__view0,3,Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD,Suwon_CH07,OW5,sunny,True,1,False,True,4,False,True,markings,0.982,569
Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD__view1,3,Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD,Suwon_CH07,OW5,sunny,True,1,False,True,4,False,True,markings,0.991,621
Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD__view2,3,Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD,Suwon_CH07,OW5,sunny,True,1,False,True,4,False,True,markings,0.985,454
Suwon_CH07_20201012_1955_MON_9m_NH_highway_OW5_sunny_FHD__view0,3,Suwon_CH07_20201012_1955_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH07,OW5,sunny,True,1,False,True,4,False,True,markings,0.999,553
Suwon_CH07_20201012_1955_MON_9m_NH_highway_OW5_sunny_FHD__view1,3,Suwon_CH07_20201012_1955_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH07,OW5,sunny,True,1,False,True,3,False,False,markings,0.985,729
Suwon_CH07_20201012_1955_MON_9m_NH_highway_OW5_sunny_FHD__view2,3,Suwon_CH07_20201012_1955_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH07,OW5,sunny,True,1,False,True,5,True,True,markings,0.993,824
Suwon_CH08_20200720_1830_MON_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH08_20200720_1830_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH08,OW5,sunny,True,1,False,True,4,False,True,markings,1.0,1914
Suwon_CH08_20200720_1830_MON_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH08_20200720_1830_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH08,OW5,sunny,True,1,False,True,5,True,True,markings,0.982,870
Suwon_CH08_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD,1,Suwon_CH08_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH08,OW5,sunny,True,1,False,True,4,False,True,markings,0.994,3091
Suwon_CH08_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD,1,Suwon_CH08_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD,Suwon_CH08,OW5,rainy,True,1,False,True,1,False,False,markings,0.978,422
Suwon_CH08_20201010_1945_SAT_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH08_20201010_1945_SAT_9m_NH_highway_OW5_sunny_FHD,Suwon_CH08,OW5,sunny,True,1,False,True,4,False,True,markings,0.977,92
Suwon_CH08_20201010_1945_SAT_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH08_20201010_1945_SAT_9m_NH_highway_OW5_sunny_FHD,Suwon_CH08,OW5,sunny,True,1,False,True,2,False,False,markings,0.989,51
Suwon_CH08_20201011_2149_SUN_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH08_20201011_2149_SUN_9m_NH_highway_OW5_sunny_FHD,Suwon_CH08,OW5,sunny,True,1,False,True,3,False,False,markings,0.961,11
Suwon_CH08_20201011_2149_SUN_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH08_20201011_2149_SUN_9m_NH_highway_OW5_sunny_FHD,Suwon_CH08,OW5,sunny,True,1,False,True,4,False,True,markings,0.946,73
Suwon_CH09_20200720_1900_MON_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH09_20200720_1900_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH09,OW5,sunny,True,1,False,True,4,False,True,markings,0.927,1314
Suwon_CH09_20200720_1900_MON_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH09_20200720_1900_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH09,OW5,sunny,True,1,False,True,4,False,True,markings,0.994,680
Suwon_CH09_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH09_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH09,OW5,sunny,True,1,False,True,3,False,False,markings,0.963,1850
Suwon_CH09_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH09_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH09,OW5,sunny,True,2,True,False,4,False,True,markings,0.973,1349
Suwon_CH09_20200722_1600_WED_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH09_20200722_1600_WED_9m_NH_highway_OW5_sunny_FHD,Suwon_CH09,OW5,sunny,True,1,False,True,3,False,False,markings,0.957,1010
Suwon_CH09_20200722_1600_WED_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH09_20200722_1600_WED_9m_NH_highway_OW5_sunny_FHD,Suwon_CH09,OW5,sunny,True,3,True,False,3,False,False,markings,0.958,681
Suwon_CH09_20201010_2022_SAT_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH09_20201010_2022_SAT_9m_NH_highway_OW5_sunny_FHD,Suwon_CH09,OW5,sunny,True,1,False,True,4,False,True,markings,0.913,838
Suwon_CH09_20201010_2022_SAT_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH09_20201010_2022_SAT_9m_NH_highway_OW5_sunny_FHD,Suwon_CH09,OW5,sunny,True,1,False,True,4,False,True,markings,0.998,462
Suwon_CH09_20201012_2140_MON_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH09_20201012_2140_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH09,OW5,sunny,True,1,False,True,4,False,True,markings,0.969,810
Suwon_CH09_20201012_2140_MON_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH09_20201012_2140_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH09,OW5,sunny,True,1,False,True,4,False,True,markings,0.993,263
Suwon_CH10_20200720_2030_MON_9m_NH_highway_TW5_sunny_FHD__view0,2,Suwon_CH10_20200720_2030_MON_9m_NH_highway_TW5_sunny_FHD,Suwon_CH10,TW5,sunny,True,2,True,True,2/1,False,False,markings/markings,0.704,325
Suwon_CH10_20200720_2030_MON_9m_NH_highway_TW5_sunny_FHD__view1,2,Suwon_CH10_20200720_2030_MON_9m_NH_highway_TW5_sunny_FHD,Suwon_CH10,TW5,sunny,True,3,True,True,5/3,False,False,markings/markings,0.912,459
Suwon_CH10_20200721_1930_TUE_9m_NH_highway_TW5_sunny_FHD__view0,2,Suwon_CH10_20200721_1930_TUE_9m_NH_highway_TW5_sunny_FHD,Suwon_CH10,TW5,sunny,True,3,True,True,4/6,False,True,markings/vehicles,0.603,1045
Suwon_CH10_20200721_1930_TUE_9m_NH_highway_TW5_sunny_FHD__view1,2,Suwon_CH10_20200721_1930_TUE_9m_NH_highway_TW5_sunny_FHD,Suwon_CH10,TW5,sunny,True,3,True,True,4/1,False,False,markings/markings,0.908,1028
Suwon_CH10_20200722_1800_WED_9m_NH_highway_TW5_sunny_FHD__view0,2,Suwon_CH10_20200722_1800_WED_9m_NH_highway_TW5_sunny_FHD,Suwon_CH10,TW5,sunny,True,1,False,False,4,False,False,markings,0.694,594
Suwon_CH10_20200722_1800_WED_9m_NH_highway_TW5_sunny_FHD__view1,2,Suwon_CH10_20200722_1800_WED_9m_NH_highway_TW5_sunny_FHD,Suwon_CH10,TW5,sunny,True,3,True,True,4/2,False,False,markings/vehicles,0.904,586
Suwon_CH10_20201011_1957_SUN_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH10_20201011_1957_SUN_9m_NH_highway_OW5_sunny_FHD,Suwon_CH10,OW5,sunny,True,2,False,True,5,True,True,markings,0.941,746
Suwon_CH10_20201011_1957_SUN_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH10_20201011_1957_SUN_9m_NH_highway_OW5_sunny_FHD,Suwon_CH10,OW5,sunny,True,1,False,True,2,False,False,markings,0.775,155
Suwon_CH10_20201213_0958_SUN_9m_NH_highway_OW5_snow_FHD__view0,2,Suwon_CH10_20201213_0958_SUN_9m_NH_highway_OW5_snow_FHD,Suwon_CH10,OW5,snow,True,3,True,False,4,False,True,markings,0.963,1531
Suwon_CH10_20201213_0958_SUN_9m_NH_highway_OW5_snow_FHD__view1,2,Suwon_CH10_20201213_0958_SUN_9m_NH_highway_OW5_snow_FHD,Suwon_CH10,OW5,snow,True,1,False,True,4,False,True,markings,0.652,1699
