scene_id,n_views,clip_id,camera,token,weather,ok,n_carriageways,geo_two_way,two_way_match,main_lanes,lane_exact,lane_within1,lane_source,vp_support,n_points
Suwon_CH02_20201010_2038_SAT_9m_NH_highway_TW5_sunny_FHD__view0,3,Suwon_CH02_20201010_2038_SAT_9m_NH_highway_TW5_sunny_FHD,Suwon_CH02,TW5,sunny,True,2,True,True,5/4,False,True,markings/markings,0.741,1624
Suwon_CH02_20201012_2059_MON_9m_NH_highway_TW5_sunny_FHD__view2,3,Suwon_CH02_20201012_2059_MON_9m_NH_highway_TW5_sunny_FHD,Suwon_CH02,TW5,sunny,True,1,False,False,4,False,False,markings,0.724,90
Suwon_CH02_20201010_2038_SAT_9m_NH_highway_TW5_sunny_FHD__view2,3,Suwon_CH02_20201010_2038_SAT_9m_NH_highway_TW5_sunny_FHD,Suwon_CH02,TW5,sunny,True,1,False,False,4,False,False,markings,0.724,90
Suwon_CH02_20201012_2059_MON_9m_NH_highway_TW5_sunny_FHD__view0,3,Suwon_CH02_20201012_2059_MON_9m_NH_highway_TW5_sunny_FHD,Suwon_CH02,TW5,sunny,True,2,True,True,1/2,False,False,markings/markings,0.665,139
Suwon_CH02_20201010_2038_SAT_9m_NH_highway_TW5_sunny_FHD__view1,3,Suwon_CH02_20201010_2038_SAT_9m_NH_highway_TW5_sunny_FHD,Suwon_CH02,TW5,sunny,True,2,True,True,1/2,False,False,markings/markings,0.665,139
Suwon_CH03_20200722_1700_WED_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH03_20200722_1700_WED_9m_NH_highway_OW5_sunny_FHD,Suwon_CH03,OW5,sunny,True,1,False,True,5,True,True,markings,0.885,781
Suwon_CH03_20201010_2145_SAT_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH03_20201010_2145_SAT_9m_NH_highway_OW5_sunny_FHD,Suwon_CH03,OW5,sunny,True,1,False,True,5,True,True,markings,0.885,781
Suwon_CH03_20200721_2000_TUE_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH03_20200721_2000_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH03,OW5,sunny,True,1,False,True,5,True,True,markings,0.885,781
Suwon_CH03_20200720_2030_MON_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH03_20200720_2030_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH03,OW5,sunny,True,1,False,True,5,True,True,markings,0.885,781
Suwon_CH03_20200722_1700_WED_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH03_20200722_1700_WED_9m_NH_highway_OW5_sunny_FHD,Suwon_CH03,OW5,sunny,True,1,False,True,6,False,True,markings,0.51,885
Suwon_CH03_20201010_2145_SAT_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH03_20201010_2145_SAT_9m_NH_highway_OW5_sunny_FHD,Suwon_CH03,OW5,sunny,True,1,False,True,6,False,True,markings,0.51,885
Suwon_CH03_20200720_2030_MON_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH03_20200720_2030_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH03,OW5,sunny,True,1,False,True,6,False,True,markings,0.51,885
Suwon_CH03_20200721_2000_TUE_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH03_20200721_2000_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH03,OW5,sunny,True,1,False,True,6,False,True,markings,0.51,885
Suwon_CH04_20200720_1600_MON_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH04_20200720_1600_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH04,OW5,sunny,True,1,False,True,6,False,True,markings,0.929,254
Suwon_CH04_20200721_1500_TUE_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH04_20200721_1500_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH04,OW5,sunny,True,1,False,True,6,False,True,markings,0.929,254
Suwon_CH04_20200722_1800_WED_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH04_20200722_1800_WED_9m_NH_highway_OW5_sunny_FHD,Suwon_CH04,OW5,sunny,True,1,False,True,6,False,True,markings,0.929,254
Suwon_CH04_20201011_2020_SUN_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH04_20201011_2020_SUN_9m_NH_highway_OW5_sunny_FHD,Suwon_CH04,OW5,sunny,True,1,False,True,6,False,True,markings,0.929,254
Suwon_CH04_20200721_2030_TUE_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH04_20200721_2030_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH04,OW5,sunny,True,1,False,True,6,False,True,markings,0.929,254
Suwon_CH04_20200722_1800_WED_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH04_20200722_1800_WED_9m_NH_highway_OW5_sunny_FHD,Suwon_CH04,OW5,sunny,True,1,False,True,2,False,False,markings,0.582,321
Suwon_CH04_20200720_1600_MON_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH04_20200720_1600_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH04,OW5,sunny,True,1,False,True,2,False,False,markings,0.582,321
Suwon_CH04_20200721_1500_TUE_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH04_20200721_1500_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH04,OW5,sunny,True,1,False,True,2,False,False,markings,0.582,321
Suwon_CH04_20200721_2030_TUE_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH04_20200721_2030_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH04,OW5,sunny,True,1,False,True,2,False,False,markings,0.582,321
Suwon_CH04_20201011_2020_SUN_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH04_20201011_2020_SUN_9m_NH_highway_OW5_sunny_FHD,Suwon_CH04,OW5,sunny,True,1,False,True,2,False,False,markings,0.582,321
Suwon_CH05_20200720_1700_MON_9m_NH_highway_OW5_sunny_FHD__view2,3,Suwon_CH05_20200720_1700_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH05,OW5,sunny,True,1,False,True,5,True,True,markings,0.97,648
Suwon_CH05_20200721_1530_TUE_9m_NH_highway_OW5_sunny_FHD__view1,3,Suwon_CH05_20200721_1530_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH05,OW5,sunny,True,1,False,True,5,True,True,markings,0.97,648
Suwon_CH05_20201011_2058_SUN_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH05_20201011_2058_SUN_9m_NH_highway_OW5_sunny_FHD,Suwon_CH05,OW5,sunny,True,1,False,True,5,True,True,markings,0.97,648
Suwon_CH05_20200722_1900_WED_9m_NH_highway_OW5_sunny_FHD__view2,3,Suwon_CH05_20200722_1900_WED_9m_NH_highway_OW5_sunny_FHD,Suwon_CH05,OW5,sunny,True,1,False,True,5,True,True,markings,0.97,648
Suwon_CH05_20200721_2130_TUE_9m_NH_highway_OW5_sunny_FHD__view2,3,Suwon_CH05_20200721_2130_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH05,OW5,sunny,True,1,False,True,5,True,True,markings,0.97,648
Suwon_CH05_20200721_1530_TUE_9m_NH_highway_OW5_sunny_FHD__view2,3,Suwon_CH05_20200721_1530_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH05,OW5,sunny,True,1,False,True,4,False,True,vehicles,0.346,554
Suwon_CH05_20200720_1700_MON_9m_NH_highway_OW5_sunny_FHD__view1,3,Suwon_CH05_20200720_1700_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH05,OW5,sunny,True,1,False,True,4,False,True,vehicles,0.346,554
Suwon_CH05_20200721_1530_TUE_9m_NH_highway_OW5_sunny_FHD__view0,3,Suwon_CH05_20200721_1530_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH05,OW5,sunny,True,1,False,True,4,False,True,vehicles,0.346,554
Suwon_CH05_20200720_1700_MON_9m_NH_highway_OW5_sunny_FHD__view0,3,Suwon_CH05_20200720_1700_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH05,OW5,sunny,True,1,False,True,4,False,True,vehicles,0.346,554
Suwon_CH05_20200721_2130_TUE_9m_NH_highway_OW5_sunny_FHD__view0,3,Suwon_CH05_20200721_2130_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH05,OW5,sunny,True,1,False,True,4,False,True,vehicles,0.346,554
Suwon_CH05_20200722_1900_WED_9m_NH_highway_OW5_sunny_FHD__view1,3,Suwon_CH05_20200722_1900_WED_9m_NH_highway_OW5_sunny_FHD,Suwon_CH05,OW5,sunny,True,1,False,True,4,False,True,vehicles,0.346,554
Suwon_CH05_20201011_2058_SUN_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH05_20201011_2058_SUN_9m_NH_highway_OW5_sunny_FHD,Suwon_CH05,OW5,sunny,True,1,False,True,5,True,True,markings,0.99,235
Suwon_CH05_20200722_1900_WED_9m_NH_highway_OW5_sunny_FHD__view0,3,Suwon_CH05_20200722_1900_WED_9m_NH_highway_OW5_sunny_FHD,Suwon_CH05,OW5,sunny,True,1,False,True,5,True,True,vehicles,0.299,149
Suwon_CH05_20200721_2130_TUE_9m_NH_highway_OW5_sunny_FHD__view1,3,Suwon_CH05_20200721_2130_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH05,OW5,sunny,True,1,False,True,5,True,True,vehicles,0.299,149
Suwon_CH06_20200722_1430_WED_9m_NH_highway_OW5_rainy_FHD__view1,2,Suwon_CH06_20200722_1430_WED_9m_NH_highway_OW5_rainy_FHD,Suwon_CH06,OW5,rainy,True,1,False,True,5,True,True,markings,0.997,264
Suwon_CH06_20200721_1630_TUE_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH06_20200721_1630_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH06,OW5,sunny,True,1,False,True,5,True,True,markings,0.997,264
Suwon_CH06_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH06_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH06,OW5,sunny,True,1,False,True,5,True,True,markings,0.997,264
Suwon_CH06_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH06_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH06,OW5,sunny,True,1,False,True,5,True,True,markings,0.997,264
Suwon_CH06_20200722_1430_WED_9m_NH_highway_OW5_rainy_FHD__view0,2,Suwon_CH06_20200722_1430_WED_9m_NH_highway_OW5_rainy_FHD,Suwon_CH06,OW5,rainy,True,1,False,True,5,True,True,markings,0.997,264
Suwon_CH06_20200721_1630_TUE_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH06_20200721_1630_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH06,OW5,sunny,True,1,False,True,5,True,True,markings,0.997,264
Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD__view1,3,Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD,Suwon_CH06,OW5,sunny,True,1,False,True,5,True,True,markings,0.997,264
Suwon_CH06_20201012_2012_MON_9m_NH_highway_OW5_sunny_FHD,1,Suwon_CH06_20201012_2012_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH06,OW5,sunny,True,1,False,True,4,False,True,markings,0.957,1327
Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD__view2,3,Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD,Suwon_CH06,OW5,sunny,True,2,True,False,4,False,True,vehicles,0.193,629
Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD__view0,3,Suwon_CH06_20201010_1932_SAT_9m_NH_highway_OW5_sunny_FHD,Suwon_CH06,OW5,sunny,True,2,True,False,4,False,True,vehicles,0.193,629
Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD__view0,3,Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH07,OW5,sunny,True,1,False,True,5,True,True,markings,0.992,976
Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD__view1,3,Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH07,OW5,sunny,True,1,False,True,5,True,True,markings,0.992,976
Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD__view0,3,Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD,Suwon_CH07,OW5,rainy,True,1,False,True,5,True,True,markings,0.992,976
Suwon_CH07_20201012_1955_MON_9m_NH_highway_OW5_sunny_FHD__view2,3,Suwon_CH07_20201012_1955_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH07,OW5,sunny,True,1,False,True,5,True,True,markings,0.992,976
Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD__view1,3,Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD,Suwon_CH07,OW5,sunny,True,1,False,True,5,True,True,markings,0.992,976
Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD__view2,3,Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH07,OW5,sunny,True,1,False,True,4,False,True,markings,0.982,661
Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD__view1,3,Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD,Suwon_CH07,OW5,rainy,True,1,False,True,4,False,True,markings,0.982,661
Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD__view1,3,Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH07,OW5,sunny,True,1,False,True,4,False,True,markings,0.982,661
Suwon_CH07_20201012_1955_MON_9m_NH_highway_OW5_sunny_FHD__view0,3,Suwon_CH07_20201012_1955_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH07,OW5,sunny,True,1,False,True,4,False,True,markings,0.982,661
Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD__view2,3,Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD,Suwon_CH07,OW5,sunny,True,1,False,True,4,False,True,markings,0.982,661
Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD__view2,3,Suwon_CH07_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD,Suwon_CH07,OW5,rainy,True,1,False,True,1,False,False,markings,0.975,239
Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD__view2,3,Suwon_CH07_20200720_1800_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH07,OW5,sunny,True,1,False,True,1,False,False,markings,0.975,239
Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD__view0,3,Suwon_CH07_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH07,OW5,sunny,True,1,False,True,1,False,False,markings,0.975,239
Suwon_CH07_20201012_1955_MON_9m_NH_highway_OW5_sunny_FHD__view1,3,Suwon_CH07_20201012_1955_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH07,OW5,sunny,True,1,False,True,1,False,False,markings,0.975,239
Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD__view0,3,Suwon_CH07_20201010_1938_SAT_9m_NH_highway_OW5_sunny_FHD,Suwon_CH07,OW5,sunny,True,1,False,True,1,False,False,markings,0.975,239
Suwon_CH08_20200720_1830_MON_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH08_20200720_1830_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH08,OW5,sunny,True,1,False,True,5,True,True,markings,0.994,1914
Suwon_CH08_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD,1,Suwon_CH08_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH08,OW5,sunny,True,1,False,True,5,True,True,markings,0.994,1914
Suwon_CH08_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD,1,Suwon_CH08_20200722_1500_WED_9m_NH_highway_OW5_rainy_FHD,Suwon_CH08,OW5,rainy,True,1,False,True,5,True,True,markings,0.994,1914
Suwon_CH08_20201010_1945_SAT_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH08_20201010_1945_SAT_9m_NH_highway_OW5_sunny_FHD,Suwon_CH08,OW5,sunny,True,1,False,True,5,True,True,markings,0.994,1914
Suwon_CH08_20201011_2149_SUN_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH08_20201011_2149_SUN_9m_NH_highway_OW5_sunny_FHD,Suwon_CH08,OW5,sunny,True,1,False,True,5,True,True,markings,0.994,1914
Suwon_CH08_20200720_1830_MON_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH08_20200720_1830_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH08,OW5,sunny,True,1,False,True,5,True,True,markings,0.984,870
Suwon_CH08_20201010_1945_SAT_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH08_20201010_1945_SAT_9m_NH_highway_OW5_sunny_FHD,Suwon_CH08,OW5,sunny,True,1,False,True,5,True,True,markings,0.984,870
Suwon_CH08_20201011_2149_SUN_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH08_20201011_2149_SUN_9m_NH_highway_OW5_sunny_FHD,Suwon_CH08,OW5,sunny,True,1,False,True,5,True,True,markings,0.984,870
Suwon_CH09_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH09_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH09,OW5,sunny,True,2,True,False,4,False,True,markings,0.972,1349
Suwon_CH09_20200722_1600_WED_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH09_20200722_1600_WED_9m_NH_highway_OW5_sunny_FHD,Suwon_CH09,OW5,sunny,True,2,True,False,4,False,True,markings,0.972,1349
Suwon_CH09_20201010_2022_SAT_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH09_20201010_2022_SAT_9m_NH_highway_OW5_sunny_FHD,Suwon_CH09,OW5,sunny,True,2,True,False,4,False,True,markings,0.972,1349
Suwon_CH09_20200720_1900_MON_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH09_20200720_1900_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH09,OW5,sunny,True,2,True,False,4,False,True,markings,0.972,1349
Suwon_CH09_20201012_2140_MON_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH09_20201012_2140_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH09,OW5,sunny,True,2,True,False,4,False,True,markings,0.972,1349
Suwon_CH09_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH09_20200721_1730_TUE_9m_NH_highway_OW5_sunny_FHD,Suwon_CH09,OW5,sunny,True,1,False,True,3,False,False,markings,0.976,1850
Suwon_CH09_20200722_1600_WED_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH09_20200722_1600_WED_9m_NH_highway_OW5_sunny_FHD,Suwon_CH09,OW5,sunny,True,1,False,True,3,False,False,markings,0.976,1850
Suwon_CH09_20201012_2140_MON_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH09_20201012_2140_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH09,OW5,sunny,True,1,False,True,3,False,False,markings,0.976,1850
Suwon_CH09_20200720_1900_MON_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH09_20200720_1900_MON_9m_NH_highway_OW5_sunny_FHD,Suwon_CH09,OW5,sunny,True,1,False,True,3,False,False,markings,0.976,1850
Suwon_CH09_20201010_2022_SAT_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH09_20201010_2022_SAT_9m_NH_highway_OW5_sunny_FHD,Suwon_CH09,OW5,sunny,True,1,False,True,3,False,False,markings,0.976,1850
Suwon_CH10_20201213_0958_SUN_9m_NH_highway_OW5_snow_FHD__view0,2,Suwon_CH10_20201213_0958_SUN_9m_NH_highway_OW5_snow_FHD,Suwon_CH10,OW5,snow,True,3,True,False,4,False,True,markings,0.96,1531
Suwon_CH10_20200722_1800_WED_9m_NH_highway_TW5_sunny_FHD__view1,2,Suwon_CH10_20200722_1800_WED_9m_NH_highway_TW5_sunny_FHD,Suwon_CH10,TW5,sunny,True,3,True,True,4/2,False,False,markings/markings,0.96,1531
Suwon_CH10_20201011_1957_SUN_9m_NH_highway_OW5_sunny_FHD__view0,2,Suwon_CH10_20201011_1957_SUN_9m_NH_highway_OW5_sunny_FHD,Suwon_CH10,OW5,sunny,True,3,True,False,4,False,True,markings,0.96,1531
Suwon_CH10_20200720_2030_MON_9m_NH_highway_TW5_sunny_FHD__view1,2,Suwon_CH10_20200720_2030_MON_9m_NH_highway_TW5_sunny_FHD,Suwon_CH10,TW5,sunny,True,3,True,True,4/2,False,False,markings/markings,0.96,1531
Suwon_CH10_20200721_1930_TUE_9m_NH_highway_TW5_sunny_FHD__view1,2,Suwon_CH10_20200721_1930_TUE_9m_NH_highway_TW5_sunny_FHD,Suwon_CH10,TW5,sunny,True,3,True,True,4/2,False,False,markings/markings,0.96,1531
Suwon_CH10_20200722_1800_WED_9m_NH_highway_TW5_sunny_FHD__view0,2,Suwon_CH10_20200722_1800_WED_9m_NH_highway_TW5_sunny_FHD,Suwon_CH10,TW5,sunny,True,2,False,False,4/2,False,False,markings/markings,0.652,594
Suwon_CH10_20201213_0958_SUN_9m_NH_highway_OW5_snow_FHD__view1,2,Suwon_CH10_20201213_0958_SUN_9m_NH_highway_OW5_snow_FHD,Suwon_CH10,OW5,snow,True,2,False,True,4,False,True,markings,0.652,594
Suwon_CH10_20201011_1957_SUN_9m_NH_highway_OW5_sunny_FHD__view1,2,Suwon_CH10_20201011_1957_SUN_9m_NH_highway_OW5_sunny_FHD,Suwon_CH10,OW5,sunny,True,2,False,True,4,False,True,markings,0.652,594
Suwon_CH10_20200720_2030_MON_9m_NH_highway_TW5_sunny_FHD__view0,2,Suwon_CH10_20200720_2030_MON_9m_NH_highway_TW5_sunny_FHD,Suwon_CH10,TW5,sunny,True,2,False,False,4/2,False,False,markings/markings,0.652,594
Suwon_CH10_20200721_1930_TUE_9m_NH_highway_TW5_sunny_FHD__view0,2,Suwon_CH10_20200721_1930_TUE_9m_NH_highway_TW5_sunny_FHD,Suwon_CH10,TW5,sunny,True,2,False,False,4/2,False,False,markings/markings,0.652,594
